geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,06013345202,4,-121.98974901470508,37.77798998742618,04/06/20 - 04/12/20
AE,06037530301,4,-118.15518896270652,34.02946159869812,04/06/20 - 04/12/20
AE,06073017032,4,-117.10046028681302,33.01054481801693,04/06/20 - 04/12/20
MX,06073017032,12,-117.10046028681302,33.01054481801693,04/06/20 - 04/12/20
AE,06075011700,8,-122.40347483527667,37.790497522650945,04/06/20 - 04/12/20
JP,06075011700,5,-122.40347483527667,37.790497522650945,04/06/20 - 04/12/20
MX,06075011700,12,-122.40347483527667,37.790497522650945,04/06/20 - 04/12/20
AE,08001009320,4,-105.0154543025744,39.85439591130864,04/06/20 - 04/12/20
AE,12103028600,12,-82.63243967308013,27.764003917193023,04/06/20 - 04/12/20
MY,12103028600,5,-82.63243967308013,27.764003917193023,04/06/20 - 04/12/20
AE,13121011900,4,-84.38251376416378,33.7538838214222,04/06/20 - 04/12/20
MX,13121011900,4,-84.38251376416378,33.7538838214222,04/06/20 - 04/12/20
AE,17031031501,4,-87.65243437565854,41.96728848196491,04/06/20 - 04/12/20
AE,17031150700,9,-87.76195802892776,41.94959156457192,04/06/20 - 04/12/20
AE,17031291200,4,-87.71287458655347,41.86266119849483,04/06/20 - 04/12/20
AE,17031470100,8,-87.59648943487697,41.72822091302461,04/06/20 - 04/12/20
RU,17031470100,4,-87.59648943487697,41.72822091302461,04/06/20 - 04/12/20
AE,17031500200,4,-87.6003083367044,41.700855347965046,04/06/20 - 04/12/20
AE,17031530503,18,-87.63751377314053,41.663564888390596,04/06/20 - 04/12/20
AE,17031561100,21,-87.77190984620908,41.78886975966892,04/06/20 - 04/12/20
AE,17031650100,57,-87.71785492529011,41.78237660903901,04/06/20 - 04/12/20
AE,17031671400,6,-87.67622885929579,41.773792202366494,04/06/20 - 04/12/20
AE,17031681200,14,-87.6384975806859,41.76918931177985,04/06/20 - 04/12/20
AE,17031833100,4,-87.6570459963822,41.879077662668166,04/06/20 - 04/12/20
AE,17031841300,10,-87.68301754316077,41.84407722384718,04/06/20 - 04/12/20
AE,21133950402,4,-82.82636685393305,37.16296458355109,04/06/20 - 04/12/20
