geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,01089011012,4,-86.72579663558327,34.737140360877234,02/03/20 - 02/09/20
CR,01089011012,4,-86.72579663558327,34.737140360877234,02/03/20 - 02/09/20
AE,01097002700,8,-88.11409078637485,30.69502689469214,02/03/20 - 02/09/20
UA,01097002700,4,-88.11409078637485,30.69502689469214,02/03/20 - 02/09/20
AE,01097003302,12,-88.1361999124679,30.698631739398213,02/03/20 - 02/09/20
AE,01097003606,4,-88.18063100152328,30.682773123342507,02/03/20 - 02/09/20
HN,01097003606,4,-88.18063100152328,30.682773123342507,02/03/20 - 02/09/20
AE,04013030402,4,-111.93681527350009,33.86004845450704,02/03/20 - 02/09/20
CA,04013030402,16,-111.93681527350009,33.86004845450704,02/03/20 - 02/09/20
CN,04013030402,4,-111.93681527350009,33.86004845450704,02/03/20 - 02/09/20
AE,04013111402,4,-111.999873509811,33.47306694197991,02/03/20 - 02/09/20
BR,04013111402,4,-111.999873509811,33.47306694197991,02/03/20 - 02/09/20
CA,04013111402,8,-111.999873509811,33.47306694197991,02/03/20 - 02/09/20
MX,04013111402,4,-111.999873509811,33.47306694197991,02/03/20 - 02/09/20
AE,04013113802,8,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
AF,04013113802,6,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
AR,04013113802,14,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
AU,04013113802,11,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
BD,04013113802,8,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
BR,04013113802,21,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
CA,04013113802,378,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
CN,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
CO,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
CR,04013113802,21,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
HN,04013113802,8,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
ID,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
IN,04013113802,10,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
JP,04013113802,32,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
KR,04013113802,16,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
MX,04013113802,204,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
MY,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
NG,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
PE,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
PH,04013113802,8,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
SY,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
TH,04013113802,12,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
TW,04013113802,23,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
UA,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
UY,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
UZ,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
VN,04013113802,8,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
ZA,04013113802,4,-112.00270127916276,33.43291923862012,02/03/20 - 02/09/20
AE,04013114100,4,-112.07389562932418,33.44776744261897,02/03/20 - 02/09/20
AU,04013114100,8,-112.07389562932418,33.44776744261897,02/03/20 - 02/09/20
BR,04013114100,21,-112.07389562932418,33.44776744261897,02/03/20 - 02/09/20
CA,04013114100,78,-112.07389562932418,33.44776744261897,02/03/20 - 02/09/20
JP,04013114100,83,-112.07389562932418,33.44776744261897,02/03/20 - 02/09/20
KR,04013114100,32,-112.07389562932418,33.44776744261897,02/03/20 - 02/09/20
MX,04013114100,28,-112.07389562932418,33.44776744261897,02/03/20 - 02/09/20
NG,04013114100,12,-112.07389562932418,33.44776744261897,02/03/20 - 02/09/20
VN,04013114100,4,-112.07389562932418,33.44776744261897,02/03/20 - 02/09/20
ZA,04013114100,8,-112.07389562932418,33.44776744261897,02/03/20 - 02/09/20
AE,04013216840,4,-111.90796308025973,33.7127050180554,02/03/20 - 02/09/20
CA,04013216840,4,-111.90796308025973,33.7127050180554,02/03/20 - 02/09/20
AE,04013216845,8,-111.90869089175864,33.644426026840364,02/03/20 - 02/09/20
CA,04013216845,17,-111.90869089175864,33.644426026840364,02/03/20 - 02/09/20
TW,04013216845,8,-111.90869089175864,33.644426026840364,02/03/20 - 02/09/20
AE,04013217201,16,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
AU,04013217201,4,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
BR,04013217201,4,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
CA,04013217201,78,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
GT,04013217201,4,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
JP,04013217201,13,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
MX,04013217201,20,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
NG,04013217201,4,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
PS,04013217201,4,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
SV,04013217201,8,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
XK,04013217201,4,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
ZA,04013217201,4,-111.92466331732814,33.494517030314235,02/03/20 - 02/09/20
AE,04013318700,6,-111.93491785144474,33.42873538043791,02/03/20 - 02/09/20
CA,04013318700,8,-111.93491785144474,33.42873538043791,02/03/20 - 02/09/20
IN,04013318700,8,-111.93491785144474,33.42873538043791,02/03/20 - 02/09/20
MX,04013318700,12,-111.93491785144474,33.42873538043791,02/03/20 - 02/09/20
MY,04013318700,4,-111.93491785144474,33.42873538043791,02/03/20 - 02/09/20
AE,04013319000,8,-111.93491811225984,33.41471037890468,02/03/20 - 02/09/20
AU,04013319000,4,-111.93491811225984,33.41471037890468,02/03/20 - 02/09/20
CA,04013319000,6,-111.93491811225984,33.41471037890468,02/03/20 - 02/09/20
IN,04013319000,8,-111.93491811225984,33.41471037890468,02/03/20 - 02/09/20
JO,04013319000,8,-111.93491811225984,33.41471037890468,02/03/20 - 02/09/20
MX,04013319000,20,-111.93491811225984,33.41471037890468,02/03/20 - 02/09/20
AE,04013811100,4,-111.90262650197477,33.298292740036715,02/03/20 - 02/09/20
BR,04013811100,4,-111.90262650197477,33.298292740036715,02/03/20 - 02/09/20
CA,04013811100,10,-111.90262650197477,33.298292740036715,02/03/20 - 02/09/20
MX,04013811100,43,-111.90262650197477,33.298292740036715,02/03/20 - 02/09/20
AE,06001422600,12,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
AU,06001422600,12,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
BO,06001422600,12,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
BR,06001422600,16,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
CA,06001422600,8,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
CN,06001422600,88,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
CO,06001422600,4,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
EG,06001422600,8,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
ID,06001422600,8,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
IN,06001422600,4,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
JP,06001422600,4,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
KR,06001422600,63,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
PE,06001422600,32,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
PH,06001422600,46,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
SG,06001422600,4,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
TH,06001422600,20,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
TR,06001422600,4,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
TW,06001422600,40,-122.25462676859728,37.87377236040671,02/03/20 - 02/09/20
AE,06001441100,4,-121.96205868964438,37.585298714303036,02/03/20 - 02/09/20
AE,06001441700,4,-122.01162940571008,37.55320752105127,02/03/20 - 02/09/20
CA,06001441700,9,-122.01162940571008,37.55320752105127,02/03/20 - 02/09/20
AE,06001441923,4,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
BD,06001441923,4,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
CA,06001441923,17,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
CN,06001441923,4,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
IN,06001441923,4,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
KR,06001441923,19,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
NZ,06001441923,4,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
PH,06001441923,14,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
PK,06001441923,4,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
TW,06001441923,5,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
UA,06001441923,8,-121.98500843164008,37.55097324553441,02/03/20 - 02/09/20
AE,06001450603,4,-121.91071514059588,37.6890211898539,02/03/20 - 02/09/20
KR,06001450603,4,-121.91071514059588,37.6890211898539,02/03/20 - 02/09/20
MX,06001450603,8,-121.91071514059588,37.6890211898539,02/03/20 - 02/09/20
AE,06013334200,4,-122.05419736060512,37.873531848712425,02/03/20 - 02/09/20
AE,06013339001,4,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
AU,06013339001,4,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
BR,06013339001,20,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
CA,06013339001,4,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
ID,06013339001,4,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
JO,06013339001,4,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
MX,06013339001,12,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
PE,06013339001,20,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
SA,06013339001,4,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
SV,06013339001,4,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
TH,06013339001,4,-122.05833574927553,37.891842800499624,02/03/20 - 02/09/20
AE,06037189902,4,-118.34900505459946,34.096180048607,02/03/20 - 02/09/20
CA,06037189902,4,-118.34900505459946,34.096180048607,02/03/20 - 02/09/20
DO,06037189902,4,-118.34900505459946,34.096180048607,02/03/20 - 02/09/20
MX,06037189902,5,-118.34900505459946,34.096180048607,02/03/20 - 02/09/20
AE,06037190100,6,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
AR,06037190100,40,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
AU,06037190100,55,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
BR,06037190100,86,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
CA,06037190100,53,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
CL,06037190100,4,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
DZ,06037190100,4,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
EC,06037190100,4,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
ID,06037190100,21,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
KR,06037190100,21,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
MM,06037190100,13,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
MX,06037190100,82,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
NZ,06037190100,4,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
PH,06037190100,4,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
TH,06037190100,20,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
TR,06037190100,4,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
ZA,06037190100,4,-118.34169477038715,34.099485425951364,02/03/20 - 02/09/20
AE,06037190700,12,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
AM,06037190700,4,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
AR,06037190700,12,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
AU,06037190700,28,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
BR,06037190700,4,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
CA,06037190700,26,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
CN,06037190700,4,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
EC,06037190700,4,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
GT,06037190700,4,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
MX,06037190700,24,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
NZ,06037190700,4,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
PH,06037190700,16,-118.33367218575826,34.098662629002916,02/03/20 - 02/09/20
AE,06037191000,4,-118.32167705118118,34.10095480122358,02/03/20 - 02/09/20
AR,06037191000,8,-118.32167705118118,34.10095480122358,02/03/20 - 02/09/20
AU,06037191000,4,-118.32167705118118,34.10095480122358,02/03/20 - 02/09/20
CA,06037191000,16,-118.32167705118118,34.10095480122358,02/03/20 - 02/09/20
KR,06037191000,4,-118.32167705118118,34.10095480122358,02/03/20 - 02/09/20
MX,06037191000,16,-118.32167705118118,34.10095480122358,02/03/20 - 02/09/20
NP,06037191000,8,-118.32167705118118,34.10095480122358,02/03/20 - 02/09/20
