geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04013111100,4,-111.9656401456131,33.48615940867051,05/11/20 - 05/17/20
BR,04013111100,4,-111.9656401456131,33.48615940867051,05/11/20 - 05/17/20
AE,04013111300,4,-111.98687507099929,33.472984261409074,05/11/20 - 05/17/20
AE,06013303103,4,-121.66605614320072,37.93660704677792,05/11/20 - 05/17/20
AE,06037207400,8,-118.24559004745693,34.05577402790767,05/11/20 - 05/17/20
AU,06037207400,4,-118.24559004745693,34.05577402790767,05/11/20 - 05/17/20
ID,06037207400,4,-118.24559004745693,34.05577402790767,05/11/20 - 05/17/20
KW,06037207400,4,-118.24559004745693,34.05577402790767,05/11/20 - 05/17/20
MX,06037207400,4,-118.24559004745693,34.05577402790767,05/11/20 - 05/17/20
NG,06037207400,44,-118.24559004745693,34.05577402790767,05/11/20 - 05/17/20
AE,06059032022,8,-117.66612915526512,33.548635247918355,05/11/20 - 05/17/20
MX,06059032022,4,-117.66612915526512,33.548635247918355,05/11/20 - 05/17/20
AE,06059042330,4,-117.69338800990926,33.52648173438615,05/11/20 - 05/17/20
AE,06059042335,4,-117.69482088261654,33.55895775576534,05/11/20 - 05/17/20
AE,06059052410,4,-117.71939219332789,33.63808851958356,05/11/20 - 05/17/20
AE,06073013412,4,-117.03874258505411,32.64991372469566,05/11/20 - 05/17/20
MX,06073013412,36,-117.03874258505411,32.64991372469566,05/11/20 - 05/17/20
AE,10001041100,4,-75.4689793645252,39.12044129002928,05/11/20 - 05/17/20
AE,12009060300,4,-80.83885722699021,28.651180264718224,05/11/20 - 05/17/20
AE,12031013723,13,-81.83434740971728,30.217358528319046,05/11/20 - 05/17/20
JP,12031013723,4,-81.83434740971728,30.217358528319046,05/11/20 - 05/17/20
AE,12057010810,4,-82.36572770915473,28.062423694929237,05/11/20 - 05/17/20
AE,12057010900,6,-82.40751441208353,28.066128689195057,05/11/20 - 05/17/20
PH,12057010900,4,-82.40751441208353,28.066128689195057,05/11/20 - 05/17/20
AE,12086981000,6,-80.16837680959559,25.775488792065907,05/11/20 - 05/17/20
BB,12086981000,4,-80.16837680959559,25.775488792065907,05/11/20 - 05/17/20
BR,12086981000,4,-80.16837680959559,25.775488792065907,05/11/20 - 05/17/20
BS,12086981000,4,-80.16837680959559,25.775488792065907,05/11/20 - 05/17/20
MX,12086981000,4,-80.16837680959559,25.775488792065907,05/11/20 - 05/17/20
AE,13051000300,4,-81.09031326766042,32.07848535643166,05/11/20 - 05/17/20
AE,17031200200,9,-87.73562827286837,41.92785226901608,05/11/20 - 05/17/20
AE,17031460400,8,-87.56369222544701,41.74449055816311,05/11/20 - 05/17/20
AE,17031570300,10,-87.73079090806861,41.80414485206195,05/11/20 - 05/17/20
CO,17031570300,4,-87.73079090806861,41.80414485206195,05/11/20 - 05/17/20
AE,17031670900,15,-87.65702200536772,41.783212415097665,05/11/20 - 05/17/20
AE,17031730700,5,-87.65007926855178,41.70308167174023,05/11/20 - 05/17/20
AE,17031804603,5,-88.05398760623581,42.05371538751186,05/11/20 - 05/17/20
CA,17031804603,8,-88.05398760623581,42.05371538751186,05/11/20 - 05/17/20
AE,17031838300,17,-87.6384038673696,41.90156654834101,05/11/20 - 05/17/20
AE,21133950402,4,-82.82636685393305,37.16296458355109,05/11/20 - 05/17/20
AE,22051980000,4,-90.2611806230893,29.991875848851272,05/11/20 - 05/17/20
AE,22071011100,47,-90.10700682889518,29.937030129342226,05/11/20 - 05/17/20
AE,25015820900,4,-72.50362240931132,42.26081910654058,05/11/20 - 05/17/20
AE,36047038100,4,-73.92542625473502,40.6810477783187,05/11/20 - 05/17/20
SA,36047038100,4,-73.92542625473502,40.6810477783187,05/11/20 - 05/17/20
AE,36061003100,9,-74.00381499830048,40.715310993368774,05/11/20 - 05/17/20
AU,36061003100,4,-74.00381499830048,40.715310993368774,05/11/20 - 05/17/20
BR,36061003100,9,-74.00381499830048,40.715310993368774,05/11/20 - 05/17/20
