geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,06059086902,4,-117.99777526657695,33.82470138165315,04/13/20 - 04/19/20
AE,06081605100,4,-122.3676920535648,37.597243006175425,04/13/20 - 04/19/20
AE,12057010900,48,-82.40751441208353,28.066128689195057,04/13/20 - 04/19/20
AE,13121011900,8,-84.38251376416378,33.7538838214222,04/13/20 - 04/19/20
DO,13121011900,4,-84.38251376416378,33.7538838214222,04/13/20 - 04/19/20
NG,13121011900,8,-84.38251376416378,33.7538838214222,04/13/20 - 04/19/20
AE,17031081402,8,-87.60893258013961,41.89297584180033,04/13/20 - 04/19/20
BR,17031081402,12,-87.60893258013961,41.89297584180033,04/13/20 - 04/19/20
MX,17031081402,12,-87.60893258013961,41.89297584180033,04/13/20 - 04/19/20
AE,17031150700,12,-87.76195802892776,41.94959156457192,04/13/20 - 04/19/20
AE,17031242400,4,-87.68449000669968,41.89942194944465,04/13/20 - 04/19/20
AE,17031561100,4,-87.77190984620908,41.78886975966892,04/13/20 - 04/19/20
AE,17031570300,29,-87.73079090806861,41.80414485206195,04/13/20 - 04/19/20
MX,17031570300,4,-87.73079090806861,41.80414485206195,04/13/20 - 04/19/20
AE,17031650100,49,-87.71785492529011,41.78237660903901,04/13/20 - 04/19/20
MX,17031650100,4,-87.71785492529011,41.78237660903901,04/13/20 - 04/19/20
AE,17031671400,4,-87.67622885929579,41.773792202366494,04/13/20 - 04/19/20
AE,17031807600,4,-87.72245722345224,42.02144236603473,04/13/20 - 04/19/20
AE,17031833100,10,-87.6570459963822,41.879077662668166,04/13/20 - 04/19/20
AE,17031834300,10,-87.59178804613144,41.745835108838556,04/13/20 - 04/19/20
AE,17031980000,4,-87.90389434319579,41.98026525778809,04/13/20 - 04/19/20
AL,17031980000,5,-87.90389434319579,41.98026525778809,04/13/20 - 04/19/20
CA,17031980000,4,-87.90389434319579,41.98026525778809,04/13/20 - 04/19/20
MX,17031980000,13,-87.90389434319579,41.98026525778809,04/13/20 - 04/19/20
AE,36047031300,5,-73.94430294493004,40.676571393516596,04/13/20 - 04/19/20
CA,36047031300,5,-73.94430294493004,40.676571393516596,04/13/20 - 04/19/20
NG,36047031300,4,-73.94430294493004,40.676571393516596,04/13/20 - 04/19/20
AE,36061003100,4,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
AR,36061003100,4,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
BD,36061003100,8,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
BR,36061003100,4,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
BY,36061003100,4,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
CA,36061003100,8,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
DO,36061003100,6,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
EG,36061003100,12,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
HN,36061003100,4,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
IN,36061003100,4,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
MA,36061003100,4,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
MX,36061003100,11,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
NG,36061003100,51,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
RU,36061003100,4,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
TR,36061003100,4,-74.00381499830048,40.715310993368774,04/13/20 - 04/19/20
AE,37119980100,4,-80.9491960001481,35.211902190132825,04/13/20 - 04/19/20
BH,37119980100,9,-80.9491960001481,35.211902190132825,04/13/20 - 04/19/20
BS,37119980100,4,-80.9491960001481,35.211902190132825,04/13/20 - 04/19/20
GT,37119980100,4,-80.9491960001481,35.211902190132825,04/13/20 - 04/19/20
MX,37119980100,4,-80.9491960001481,35.211902190132825,04/13/20 - 04/19/20
AE,40143007635,4,-95.87755594760948,36.00286851776598,04/13/20 - 04/19/20
AE,41017001500,4,-121.30843471059252,44.04720153753321,04/13/20 - 04/19/20
NG,41017001500,4,-121.30843471059252,44.04720153753321,04/13/20 - 04/19/20
AE,48113013616,4,-96.82453273706952,32.955703325799554,04/13/20 - 04/19/20
AE,53033006000,4,-122.35215220227195,47.644055912017045,04/13/20 - 04/19/20
AE,53033008600,4,-122.31668925011371,47.60710162621187,04/13/20 - 04/19/20
AF,04003001602,4,-110.26768983611393,31.557525181910865,04/13/20 - 04/19/20
MX,04003001602,12,-110.26768983611393,31.557525181910865,04/13/20 - 04/19/20
AF,48141003403,4,-106.38620233486307,31.783129931402883,04/13/20 - 04/19/20
MX,48141003403,97,-106.38620233486307,31.783129931402883,04/13/20 - 04/19/20
AF,51107980100,4,-77.46977838657915,38.95308625182824,04/13/20 - 04/19/20
AU,51107980100,4,-77.46977838657915,38.95308625182824,04/13/20 - 04/19/20
NG,51107980100,4,-77.46977838657915,38.95308625182824,04/13/20 - 04/19/20
PK,51107980100,12,-77.46977838657915,38.95308625182824,04/13/20 - 04/19/20
SA,51107980100,13,-77.46977838657915,38.95308625182824,04/13/20 - 04/19/20
UA,51107980100,4,-77.46977838657915,38.95308625182824,04/13/20 - 04/19/20
AG,48167724300,4,-94.7803619665796,29.307712054073352,04/13/20 - 04/19/20
AL,06037207400,4,-118.24559004745693,34.05577402790767,04/13/20 - 04/19/20
MX,06037207400,4,-118.24559004745693,34.05577402790767,04/13/20 - 04/19/20
NG,06037207400,10,-118.24559004745693,34.05577402790767,04/13/20 - 04/19/20
TR,06037207400,6,-118.24559004745693,34.05577402790767,04/13/20 - 04/19/20
AR,04013422103,4,-111.86980907118824,33.39667475044743,04/13/20 - 04/19/20
AR,06037574201,4,-118.12962648661096,33.803295652687915,04/13/20 - 04/19/20
AR,06083001101,4,-119.72115982835183,34.42038894453599,04/13/20 - 04/19/20
AR,12086004205,4,-80.12966982772568,25.78872557260312,04/13/20 - 04/19/20
AR,12086004206,4,-80.12939450139292,25.7942210044529,04/13/20 - 04/19/20
BS,12086004206,4,-80.12939450139292,25.7942210044529,04/13/20 - 04/19/20
AR,12086980500,4,-80.28763354538565,25.796314809411758,04/13/20 - 04/19/20
CL,12086980500,4,-80.28763354538565,25.796314809411758,04/13/20 - 04/19/20
CO,12086980500,4,-80.28763354538565,25.796314809411758,04/13/20 - 04/19/20
EC,12086980500,9,-80.28763354538565,25.796314809411758,04/13/20 - 04/19/20
ID,12086980500,5,-80.28763354538565,25.796314809411758,04/13/20 - 04/19/20
MX,12086980500,4,-80.28763354538565,25.796314809411758,04/13/20 - 04/19/20
