geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,06037191203,4,-118.29390762469696,34.0931674616983,03/30/20 - 04/05/20
AE,06037482101,4,-118.13538577124947,34.05874878484174,03/30/20 - 04/05/20
NG,06037482101,4,-118.13538577124947,34.05874878484174,03/30/20 - 04/05/20
SA,06037482101,4,-118.13538577124947,34.05874878484174,03/30/20 - 04/05/20
AE,06081602300,4,-122.39555582993744,37.6512647799261,03/30/20 - 04/05/20
GT,06081602300,4,-122.39555582993744,37.6512647799261,03/30/20 - 04/05/20
AE,10005050504,4,-75.33901521919839,38.67401595796592,03/30/20 - 04/05/20
AE,12011080200,4,-80.15524847939608,26.06805404883586,03/30/20 - 04/05/20
AU,12011080200,8,-80.15524847939608,26.06805404883586,03/30/20 - 04/05/20
CA,12011080200,13,-80.15524847939608,26.06805404883586,03/30/20 - 04/05/20
DO,12011080200,4,-80.15524847939608,26.06805404883586,03/30/20 - 04/05/20
KR,12011080200,4,-80.15524847939608,26.06805404883586,03/30/20 - 04/05/20
AE,12057010810,4,-82.36572770915473,28.062423694929237,03/30/20 - 04/05/20
AE,12057010900,11,-82.40751441208353,28.066128689195057,03/30/20 - 04/05/20
AE,12086006602,6,-80.19992688270008,25.76526306944682,03/30/20 - 04/05/20
AE,12086006702,4,-80.20158320945944,25.757175155223084,03/30/20 - 04/05/20
CO,12086006702,4,-80.20158320945944,25.757175155223084,03/30/20 - 04/05/20
HN,12086006702,4,-80.20158320945944,25.757175155223084,03/30/20 - 04/05/20
AE,12103025305,4,-82.78172129273007,27.90056640160129,03/30/20 - 04/05/20
AE,13121010212,4,-84.3869893257237,33.90140396468645,03/30/20 - 04/05/20
AE,17031030200,4,-87.66523002317324,41.99444147390143,03/30/20 - 04/05/20
TZ,17031030200,4,-87.66523002317324,41.99444147390143,03/30/20 - 04/05/20
AE,17031062000,4,-87.6470785778064,41.94257688271259,03/30/20 - 04/05/20
AE,17031081402,4,-87.60893258013961,41.89297584180033,03/30/20 - 04/05/20
BR,17031081402,8,-87.60893258013961,41.89297584180033,03/30/20 - 04/05/20
MX,17031081402,4,-87.60893258013961,41.89297584180033,03/30/20 - 04/05/20
UG,17031081402,4,-87.60893258013961,41.89297584180033,03/30/20 - 04/05/20
AE,17031150700,15,-87.76195802892776,41.94959156457192,03/30/20 - 04/05/20
AE,17031221400,4,-87.69453203925751,41.92080131388274,03/30/20 - 04/05/20
CO,17031221400,9,-87.69453203925751,41.92080131388274,03/30/20 - 04/05/20
AE,17031320100,4,-87.6204753609558,41.88499059808499,03/30/20 - 04/05/20
MX,17031320100,4,-87.6204753609558,41.88499059808499,03/30/20 - 04/05/20
AE,17031530503,21,-87.63751377314053,41.663564888390596,03/30/20 - 04/05/20
AE,17031561100,23,-87.77190984620908,41.78886975966892,03/30/20 - 04/05/20
AE,17031630300,7,-87.7086378378343,41.79886208232157,03/30/20 - 04/05/20
AE,17031640300,6,-87.77163526482296,41.781532055151736,03/30/20 - 04/05/20
AE,17031833100,11,-87.6570459963822,41.879077662668166,03/30/20 - 04/05/20
TZ,17031833100,4,-87.6570459963822,41.879077662668166,03/30/20 - 04/05/20
AE,17031834700,5,-87.64503336484911,41.7906903049538,03/30/20 - 04/05/20
AE,17031835500,11,-87.63254155401174,41.816353665028466,03/30/20 - 04/05/20
AE,17031841300,4,-87.68301754316077,41.84407722384718,03/30/20 - 04/05/20
AE,17031842400,4,-87.63004043741114,41.74247582040868,03/30/20 - 04/05/20
AE,22003950400,5,-92.69515186016524,30.65087544802351,03/30/20 - 04/05/20
AE,22071011100,4,-90.10700682889518,29.937030129342226,03/30/20 - 04/05/20
AE,28049002700,6,-90.1767776599546,32.296021458229966,03/30/20 - 04/05/20
AE,29095015900,4,-94.57426632501338,39.101333899421654,03/30/20 - 04/05/20
GH,29095015900,4,-94.57426632501338,39.101333899421654,03/30/20 - 04/05/20
JP,29095015900,11,-94.57426632501338,39.101333899421654,03/30/20 - 04/05/20
AE,29103960200,4,-92.25890417845918,40.20937189635578,03/30/20 - 04/05/20
AE,32003000700,4,-115.1411884536668,36.17012742926768,03/30/20 - 04/05/20
GH,32003000700,4,-115.1411884536668,36.17012742926768,03/30/20 - 04/05/20
ID,32003000700,4,-115.1411884536668,36.17012742926768,03/30/20 - 04/05/20
IN,32003000700,8,-115.1411884536668,36.17012742926768,03/30/20 - 04/05/20
NG,32003000700,4,-115.1411884536668,36.17012742926768,03/30/20 - 04/05/20
PK,32003000700,4,-115.1411884536668,36.17012742926768,03/30/20 - 04/05/20
AE,36061002100,4,-74.01004337525612,40.71432957366219,03/30/20 - 04/05/20
AU,36061002100,4,-74.01004337525612,40.71432957366219,03/30/20 - 04/05/20
BR,36061002100,4,-74.01004337525612,40.71432957366219,03/30/20 - 04/05/20
CA,36061002100,4,-74.01004337525612,40.71432957366219,03/30/20 - 04/05/20
CL,36061002100,4,-74.01004337525612,40.71432957366219,03/30/20 - 04/05/20
MX,36061002100,4,-74.01004337525612,40.71432957366219,03/30/20 - 04/05/20
PH,36061002100,4,-74.01004337525612,40.71432957366219,03/30/20 - 04/05/20
AE,36061002900,4,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
BH,36061002900,4,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
BJ,36061002900,4,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
EG,36061002900,4,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
GH,36061002900,5,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
ID,36061002900,4,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
IN,36061002900,4,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
IR,36061002900,14,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
MX,36061002900,4,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
NG,36061002900,25,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
OM,36061002900,8,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
PK,36061002900,4,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
SA,36061002900,7,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
SD,36061002900,4,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
SY,36061002900,4,-74.00054000083995,40.71415955341727,03/30/20 - 04/05/20
AE,36061003100,4,-74.00381499830048,40.715310993368774,03/30/20 - 04/05/20
AU,36061003100,4,-74.00381499830048,40.715310993368774,03/30/20 - 04/05/20
BR,36061003100,19,-74.00381499830048,40.715310993368774,03/30/20 - 04/05/20
CA,36061003100,15,-74.00381499830048,40.715310993368774,03/30/20 - 04/05/20
CO,36061003100,4,-74.00381499830048,40.715310993368774,03/30/20 - 04/05/20
DO,36061003100,8,-74.00381499830048,40.715310993368774,03/30/20 - 04/05/20
EG,36061003100,12,-74.00381499830048,40.715310993368774,03/30/20 - 04/05/20
IQ,36061003100,8,-74.00381499830048,40.715310993368774,03/30/20 - 04/05/20
