geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,12/14/20 - 12/20/20,3311895,40865216.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,12/14/20 - 12/20/20,194,2393.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,12/14/20 - 12/20/20,1309,16151.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,12/14/20 - 12/20/20,2548,31439.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,12/14/20 - 12/20/20,2733,33722.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,12/14/20 - 12/20/20,3684,45456.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,12/14/20 - 12/20/20,295,3639.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,12/14/20 - 12/20/20,168,2072.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,12/14/20 - 12/20/20,126,1554.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,12/14/20 - 12/20/20,55927,690078.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,12/14/20 - 12/20/20,99011,1221689.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,12/14/20 - 12/20/20,318,3923.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,12/14/20 - 12/20/20,226,2788.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,12/14/20 - 12/20/20,3133,38657.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,12/14/20 - 12/20/20,2143,26442.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,12/14/20 - 12/20/20,486,5996.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,12/14/20 - 12/20/20,698,8612.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,12/14/20 - 12/20/20,3941,48627.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,12/14/20 - 12/20/20,8082,99723.0
01,23,-86.8445209956579,32.75687994183124,-69.20275986278288,45.27432853102379,12/14/20 - 12/20/20,42,518.0
01,24,-86.8445209956579,32.75687994183124,-76.68717734070172,38.94649396258224,12/14/20 - 12/20/20,838,10340.0
01,25,-86.8445209956579,32.75687994183124,-71.503972041848,42.16009326868467,12/14/20 - 12/20/20,397,4898.0
01,26,-86.8445209956579,32.75687994183124,-85.73095291151436,44.874773603554175,12/14/20 - 12/20/20,1108,13671.0
01,27,-86.8445209956579,32.75687994183124,-94.19830560457335,46.3491103788664,12/14/20 - 12/20/20,419,5170.0
01,28,-86.8445209956579,32.75687994183124,-89.6533594096457,32.712892273261986,12/14/20 - 12/20/20,39421,486412.0
01,29,-86.8445209956579,32.75687994183124,-92.4774251950813,38.3676304410753,12/14/20 - 12/20/20,2756,34006.0
01,30,-86.8445209956579,32.75687994183124,-109.64520698796639,47.03342111039991,12/14/20 - 12/20/20,698,8612.0
01,31,-86.8445209956579,32.75687994183124,-99.81085586033895,41.527151125231704,12/14/20 - 12/20/20,326,4022.0
01,32,-86.8445209956579,32.75687994183124,-116.65524866805762,39.356185873030874,12/14/20 - 12/20/20,1559,19236.0
01,33,-86.8445209956579,32.75687994183124,-71.57124316745634,43.6802370603039,12/14/20 - 12/20/20,98,1209.0
01,34,-86.8445209956579,32.75687994183124,-74.65561230865505,40.11017985292258,12/14/20 - 12/20/20,797,9834.0
01,35,-86.8445209956579,32.75687994183124,-106.1084438818861,34.42130099474041,12/14/20 - 12/20/20,494,6095.0
01,36,-86.8445209956579,32.75687994183124,-75.59654322164518,42.92123354806042,12/14/20 - 12/20/20,1283,15830.0
01,37,-86.8445209956579,32.75687994183124,-79.13090891837648,35.52603039243236,12/14/20 - 12/20/20,6010,74156.0
01,38,-86.8445209956579,32.75687994183124,-100.4693907950372,47.446310421753914,12/14/20 - 12/20/20,40,493.0
01,39,-86.8445209956579,32.75687994183124,-82.70937700691621,40.415486910016135,12/14/20 - 12/20/20,2063,25455.0
01,40,-86.8445209956579,32.75687994183124,-97.50822793037422,35.583464652524235,12/14/20 - 12/20/20,1244,15349.0
01,41,-86.8445209956579,32.75687994183124,-120.60525631019901,43.94045138675371,12/14/20 - 12/20/20,258,3183.0
01,42,-86.8445209956579,32.75687994183124,-77.83893800628347,40.896700506452106,12/14/20 - 12/20/20,1221,15065.0
01,44,-86.8445209956579,32.75687994183124,-71.52472355562169,41.59463889844585,12/14/20 - 12/20/20,56,690.0
01,45,-86.8445209956579,32.75687994183124,-80.86459715523999,33.87785606967731,12/14/20 - 12/20/20,3727,45987.0
01,46,-86.8445209956579,32.75687994183124,-100.23046550270404,44.43613758926095,12/14/20 - 12/20/20,236,2911.0
01,47,-86.8445209956579,32.75687994183124,-86.34341233023729,35.84298014361061,12/14/20 - 12/20/20,60008,740434.0
01,48,-86.8445209956579,32.75687994183124,-99.31712096957119,31.447212191842507,12/14/20 - 12/20/20,11639,143612.0
01,49,-86.8445209956579,32.75687994183124,-111.67824995489637,39.32376871301901,12/14/20 - 12/20/20,918,11327.0
01,50,-86.8445209956579,32.75687994183124,-72.66263037415419,44.075248233178044,12/14/20 - 12/20/20,24,296.0
01,51,-86.8445209956579,32.75687994183124,-78.66634949421768,37.510873096830124,12/14/20 - 12/20/20,2701,33327.0
01,53,-86.8445209956579,32.75687994183124,-120.59289987466929,47.41163921872467,12/14/20 - 12/20/20,359,4429.0
01,54,-86.8445209956579,32.75687994183124,-80.61370689717069,38.64256709677395,12/14/20 - 12/20/20,505,6231.0
01,55,-86.8445209956579,32.75687994183124,-89.73293305821664,44.63994410730462,12/14/20 - 12/20/20,573,7070.0
01,56,-86.8445209956579,32.75687994183124,-107.55139421018254,42.9995374625361,12/14/20 - 12/20/20,831,10253.0
