geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,04/20/20 - 04/26/20,2088546,27742396.0
01,02,-86.8445209956579,32.75687994183124,-151.25054883603903,63.78846947897309,04/20/20 - 04/26/20,16,212.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390919,34.29309519459155,04/20/20 - 04/26/20,538,7146.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174833,34.899772417519095,04/20/20 - 04/26/20,1157,15368.0
01,06,-86.8445209956579,32.75687994183124,-119.66384588674073,37.21530826027425,04/20/20 - 04/26/20,786,10440.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,04/20/20 - 04/26/20,363,4821.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,04/20/20 - 04/26/20,100,1328.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811382,38.99497528640482,04/20/20 - 04/26/20,20,265.0
01,11,-86.8445209956579,32.75687994183124,-77.01629090354399,38.90477388790603,04/20/20 - 04/26/20,12,159.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,04/20/20 - 04/26/20,23217,308394.0
01,13,-86.8445209956579,32.75687994183124,-83.427140213775,32.63861711465599,04/20/20 - 04/26/20,38473,511041.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068473,20.995111199008754,04/20/20 - 04/26/20,20,265.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,04/20/20 - 04/26/20,114,1514.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,04/20/20 - 04/26/20,1270,16869.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774626,39.919869617317666,04/20/20 - 04/26/20,1084,14398.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,04/20/20 - 04/26/20,324,4303.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,04/20/20 - 04/26/20,390,5180.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,04/20/20 - 04/26/20,1782,23670.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,04/20/20 - 04/26/20,2544,33792.0
01,23,-86.8445209956579,32.75687994183124,-69.20275986278288,45.27432853102379,04/20/20 - 04/26/20,32,425.0
01,24,-86.8445209956579,32.75687994183124,-76.68717734070266,38.946493962582316,04/20/20 - 04/26/20,197,2616.0
01,25,-86.8445209956579,32.75687994183124,-71.503972041848,42.16009326868467,04/20/20 - 04/26/20,133,1766.0
01,26,-86.8445209956579,32.75687994183124,-85.73095291151435,44.874773603554026,04/20/20 - 04/26/20,376,4994.0
