geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,11/30/20 - 12/06/20,3217359,39548151.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,11/30/20 - 12/06/20,97,1192.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,11/30/20 - 12/06/20,1336,16422.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,11/30/20 - 12/06/20,1874,23035.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,11/30/20 - 12/06/20,2444,30041.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,11/30/20 - 12/06/20,1649,20269.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,11/30/20 - 12/06/20,314,3859.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,11/30/20 - 12/06/20,108,1327.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,11/30/20 - 12/06/20,195,2396.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,11/30/20 - 12/06/20,47254,580851.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,11/30/20 - 12/06/20,87189,1071737.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,11/30/20 - 12/06/20,263,3232.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,11/30/20 - 12/06/20,168,2065.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,11/30/20 - 12/06/20,2659,32684.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,11/30/20 - 12/06/20,1867,22949.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,11/30/20 - 12/06/20,387,4757.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,11/30/20 - 12/06/20,564,6932.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,11/30/20 - 12/06/20,2654,32623.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,11/30/20 - 12/06/20,7168,88109.0
01,23,-86.8445209956579,32.75687994183124,-69.20275986278288,45.27432853102379,11/30/20 - 12/06/20,88,1081.0
01,24,-86.8445209956579,32.75687994183124,-76.68717734070172,38.94649396258224,11/30/20 - 12/06/20,769,9452.0
01,25,-86.8445209956579,32.75687994183124,-71.503972041848,42.16009326868467,11/30/20 - 12/06/20,404,4966.0
01,26,-86.8445209956579,32.75687994183124,-85.73095291151436,44.874773603554175,11/30/20 - 12/06/20,735,9034.0
01,27,-86.8445209956579,32.75687994183124,-94.19830560457335,46.3491103788664,11/30/20 - 12/06/20,333,4093.0
01,28,-86.8445209956579,32.75687994183124,-89.6533594096457,32.712892273261986,11/30/20 - 12/06/20,35189,432547.0
01,29,-86.8445209956579,32.75687994183124,-92.4774251950813,38.3676304410753,11/30/20 - 12/06/20,2132,26206.0
01,30,-86.8445209956579,32.75687994183124,-109.64520698796639,47.03342111039991,11/30/20 - 12/06/20,157,1929.0
01,31,-86.8445209956579,32.75687994183124,-99.81085586033895,41.527151125231704,11/30/20 - 12/06/20,321,3945.0
01,32,-86.8445209956579,32.75687994183124,-116.65524866805762,39.356185873030874,11/30/20 - 12/06/20,1577,19384.0
01,33,-86.8445209956579,32.75687994183124,-71.57124316745634,43.6802370603039,11/30/20 - 12/06/20,127,1561.0
01,34,-86.8445209956579,32.75687994183124,-74.65561230865505,40.11017985292258,11/30/20 - 12/06/20,957,11763.0
01,35,-86.8445209956579,32.75687994183124,-106.1084438818861,34.42130099474041,11/30/20 - 12/06/20,357,4388.0
01,36,-86.8445209956579,32.75687994183124,-75.59654322164518,42.92123354806042,11/30/20 - 12/06/20,1204,14799.0
01,37,-86.8445209956579,32.75687994183124,-79.13090891837648,35.52603039243236,11/30/20 - 12/06/20,5036,61903.0
01,38,-86.8445209956579,32.75687994183124,-100.4693907950372,47.446310421753914,11/30/20 - 12/06/20,100,1229.0
01,39,-86.8445209956579,32.75687994183124,-82.70937700691621,40.415486910016135,11/30/20 - 12/06/20,1835,22556.0
01,40,-86.8445209956579,32.75687994183124,-97.50822793037422,35.583464652524235,11/30/20 - 12/06/20,1044,12832.0
01,41,-86.8445209956579,32.75687994183124,-120.60525631019901,43.94045138675371,11/30/20 - 12/06/20,254,3122.0
01,42,-86.8445209956579,32.75687994183124,-77.83893800628347,40.896700506452106,11/30/20 - 12/06/20,1449,17811.0
01,44,-86.8445209956579,32.75687994183124,-71.52472355562169,41.59463889844585,11/30/20 - 12/06/20,28,344.0
01,45,-86.8445209956579,32.75687994183124,-80.86459715523999,33.87785606967731,11/30/20 - 12/06/20,3032,37269.0
01,46,-86.8445209956579,32.75687994183124,-100.23046550270404,44.43613758926095,11/30/20 - 12/06/20,84,1032.0
01,47,-86.8445209956579,32.75687994183124,-86.34341233023729,35.84298014361061,11/30/20 - 12/06/20,55444,681524.0
01,48,-86.8445209956579,32.75687994183124,-99.31712096957119,31.447212191842507,11/30/20 - 12/06/20,10289,126473.0
01,49,-86.8445209956579,32.75687994183124,-111.67824995489637,39.32376871301901,11/30/20 - 12/06/20,446,5482.0
01,50,-86.8445209956579,32.75687994183124,-72.66263037415419,44.075248233178044,11/30/20 - 12/06/20,27,331.0
01,51,-86.8445209956579,32.75687994183124,-78.66634949421768,37.510873096830124,11/30/20 - 12/06/20,2408,29599.0
01,53,-86.8445209956579,32.75687994183124,-120.59289987466929,47.41163921872467,11/30/20 - 12/06/20,382,4695.0
01,54,-86.8445209956579,32.75687994183124,-80.61370689717069,38.64256709677395,11/30/20 - 12/06/20,326,4007.0
01,55,-86.8445209956579,32.75687994183124,-89.73293305821664,44.63994410730462,11/30/20 - 12/06/20,499,6133.0
01,56,-86.8445209956579,32.75687994183124,-107.55139421018254,42.9995374625361,11/30/20 - 12/06/20,282,3466.0
01,72,-86.8445209956579,32.75687994183124,-66.41466678397286,18.21569833731172,11/30/20 - 12/06/20,17,208.0
02,01,-151.59342192189865,63.742989015090714,-86.8445209956579,32.75687994183124,11/30/20 - 12/06/20,206,7828.0
02,02,-151.59342192189865,63.742989015090714,-151.59342192189865,63.742989015090714,11/30/20 - 12/06/20,99808,3793079.0
02,04,-151.59342192189865,63.742989015090714,-111.6644603390921,34.29309519459149,11/30/20 - 12/06/20,754,28654.0
02,05,-151.59342192189865,63.742989015090714,-92.43923686174863,34.8997724175194,11/30/20 - 12/06/20,32,1216.0
02,06,-151.59342192189865,63.742989015090714,-119.6638458867405,37.21530826027419,11/30/20 - 12/06/20,397,15087.0
02,08,-151.59342192189865,63.742989015090714,-105.5478211203382,38.99853159698931,11/30/20 - 12/06/20,105,3990.0
02,10,-151.59342192189865,63.742989015090714,-75.45249262811352,38.99497528640457,11/30/20 - 12/06/20,17,646.0
02,12,-151.59342192189865,63.742989015090714,-82.46641838867941,28.477058414990193,11/30/20 - 12/06/20,343,13035.0
02,13,-151.59342192189865,63.742989015090714,-83.42714021377525,32.63861711465618,11/30/20 - 12/06/20,121,4598.0
02,15,-151.59342192189865,63.742989015090714,-158.1099738068461,20.995111199008356,11/30/20 - 12/06/20,388,14745.0
02,16,-151.59342192189865,63.742989015090714,-114.6594139607683,44.389055086057056,11/30/20 - 12/06/20,108,4104.0
02,17,-151.59342192189865,63.742989015090714,-89.14863899339443,40.124200826969364,11/30/20 - 12/06/20,67,2546.0
02,18,-151.59342192189865,63.742989015090714,-86.28183838774677,39.919869617318085,11/30/20 - 12/06/20,16,608.0
02,19,-151.59342192189865,63.742989015090714,-93.50009011569544,42.07464832674591,11/30/20 - 12/06/20,28,1064.0
02,20,-151.59342192189865,63.742989015090714,-98.38015540415404,38.484727072453566,11/30/20 - 12/06/20,24,912.0
02,21,-151.59342192189865,63.742989015090714,-85.29055223275348,37.5266141736611,11/30/20 - 12/06/20,21,798.0
02,22,-151.59342192189865,63.742989015090714,-91.81423318426776,30.909072897746587,11/30/20 - 12/06/20,154,5852.0
02,24,-151.59342192189865,63.742989015090714,-76.68717734070172,38.94649396258224,11/30/20 - 12/06/20,16,608.0
02,26,-151.59342192189865,63.742989015090714,-85.73095291151436,44.874773603554175,11/30/20 - 12/06/20,45,1710.0
02,27,-151.59342192189865,63.742989015090714,-94.19830560457335,46.3491103788664,11/30/20 - 12/06/20,93,3534.0
02,28,-151.59342192189865,63.742989015090714,-89.6533594096457,32.712892273261986,11/30/20 - 12/06/20,63,2394.0
02,29,-151.59342192189865,63.742989015090714,-92.4774251950813,38.3676304410753,11/30/20 - 12/06/20,131,4978.0
02,30,-151.59342192189865,63.742989015090714,-109.64520698796639,47.03342111039991,11/30/20 - 12/06/20,78,2964.0
02,31,-151.59342192189865,63.742989015090714,-99.81085586033895,41.527151125231704,11/30/20 - 12/06/20,25,950.0
02,32,-151.59342192189865,63.742989015090714,-116.65524866805762,39.356185873030874,11/30/20 - 12/06/20,384,14593.0
02,34,-151.59342192189865,63.742989015090714,-74.65561230865505,40.11017985292258,11/30/20 - 12/06/20,18,684.0
02,35,-151.59342192189865,63.742989015090714,-106.1084438818861,34.42130099474041,11/30/20 - 12/06/20,48,1824.0
02,36,-151.59342192189865,63.742989015090714,-75.59654322164518,42.92123354806042,11/30/20 - 12/06/20,8,304.0
02,37,-151.59342192189865,63.742989015090714,-79.13090891837648,35.52603039243236,11/30/20 - 12/06/20,124,4712.0
02,38,-151.59342192189865,63.742989015090714,-100.4693907950372,47.446310421753914,11/30/20 - 12/06/20,28,1064.0
02,39,-151.59342192189865,63.742989015090714,-82.70937700691621,40.415486910016135,11/30/20 - 12/06/20,94,3572.0
02,40,-151.59342192189865,63.742989015090714,-97.50822793037422,35.583464652524235,11/30/20 - 12/06/20,15,570.0
02,41,-151.59342192189865,63.742989015090714,-120.60525631019901,43.94045138675371,11/30/20 - 12/06/20,152,5776.0
02,42,-151.59342192189865,63.742989015090714,-77.83893800628347,40.896700506452106,11/30/20 - 12/06/20,36,1368.0
02,45,-151.59342192189865,63.742989015090714,-80.86459715523999,33.87785606967731,11/30/20 - 12/06/20,117,4446.0
02,46,-151.59342192189865,63.742989015090714,-100.23046550270404,44.43613758926095,11/30/20 - 12/06/20,20,760.0
02,47,-151.59342192189865,63.742989015090714,-86.34341233023729,35.84298014361061,11/30/20 - 12/06/20,97,3686.0
02,48,-151.59342192189865,63.742989015090714,-99.31712096957119,31.447212191842507,11/30/20 - 12/06/20,437,16607.0
02,49,-151.59342192189865,63.742989015090714,-111.67824995489637,39.32376871301901,11/30/20 - 12/06/20,215,8170.0
02,50,-151.59342192189865,63.742989015090714,-72.66263037415419,44.075248233178044,11/30/20 - 12/06/20,4,152.0
02,51,-151.59342192189865,63.742989015090714,-78.66634949421768,37.510873096830124,11/30/20 - 12/06/20,32,1216.0
02,53,-151.59342192189865,63.742989015090714,-120.59289987466929,47.41163921872467,11/30/20 - 12/06/20,1014,38535.0
02,54,-151.59342192189865,63.742989015090714,-80.61370689717069,38.64256709677395,11/30/20 - 12/06/20,4,152.0
