geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04013,8,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
AF,04013,12,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
AU,04013,4,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
CA,04013,101,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
CM,04013,12,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
CN,04013,4,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
DO,04013,4,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
GT,04013,4,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
ID,04013,4,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
JP,04013,16,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
MX,04013,530,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
NG,04013,16,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
PK,04013,4,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
SG,04013,12,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
UA,04013,8,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
VN,04013,16,-112.49128245766258,33.34882943568081,05/18/20 - 05/24/20
AE,06013,4,-121.95121244528309,37.92341874155632,05/18/20 - 05/24/20
BR,06013,12,-121.95121244528309,37.92341874155632,05/18/20 - 05/24/20
CA,06013,16,-121.95121244528309,37.92341874155632,05/18/20 - 05/24/20
IR,06013,10,-121.95121244528309,37.92341874155632,05/18/20 - 05/24/20
JP,06013,4,-121.95121244528309,37.92341874155632,05/18/20 - 05/24/20
MX,06013,43,-121.95121244528309,37.92341874155632,05/18/20 - 05/24/20
SG,06013,4,-121.95121244528309,37.92341874155632,05/18/20 - 05/24/20
AE,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
AR,06037,8,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
AU,06037,22,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
BR,06037,16,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
BY,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
CA,06037,139,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
CN,06037,16,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
CO,06037,5,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
CR,06037,16,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
EC,06037,32,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
GM,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
GT,06037,16,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
HT,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
ID,06037,24,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
IL,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
IN,06037,8,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
IR,06037,8,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
JP,06037,16,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
KR,06037,8,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
MA,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
MX,06037,835,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
MY,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
NG,06037,110,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
NI,06037,5,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
NZ,06037,20,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
PA,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
PE,06037,12,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
PG,06037,8,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
PH,06037,62,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
RU,06037,20,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
SA,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
SG,06037,18,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
SV,06037,12,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
TH,06037,11,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
TR,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
TW,06037,21,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
TZ,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
UA,06037,4,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
UY,06037,36,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
VE,06037,16,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
VN,06037,12,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
ZA,06037,12,-118.26101696970831,34.19800147820897,05/18/20 - 05/24/20
AE,06059,8,-117.77614624417816,33.676913155110306,05/18/20 - 05/24/20
AF,06059,4,-117.77614624417816,33.676913155110306,05/18/20 - 05/24/20
BR,06059,4,-117.77614624417816,33.676913155110306,05/18/20 - 05/24/20
CA,06059,57,-117.77614624417816,33.676913155110306,05/18/20 - 05/24/20
CO,06059,4,-117.77614624417816,33.676913155110306,05/18/20 - 05/24/20
CR,06059,4,-117.77614624417816,33.676913155110306,05/18/20 - 05/24/20
EG,06059,12,-117.77614624417816,33.676913155110306,05/18/20 - 05/24/20
HN,06059,8,-117.77614624417816,33.676913155110306,05/18/20 - 05/24/20
IL,06059,12,-117.77614624417816,33.676913155110306,05/18/20 - 05/24/20
IR,06059,29,-117.77614624417816,33.676913155110306,05/18/20 - 05/24/20
