geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04013,4,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
AF,04013,4,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
AR,04013,6,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
BY,04013,4,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
CA,04013,46,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
DJ,04013,4,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
IQ,04013,4,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
MX,04013,225,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
MY,04013,4,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
PK,04013,8,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
SA,04013,4,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
TW,04013,4,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
VN,04013,4,-112.49128245766258,33.34882943568081,04/20/20 - 04/26/20
AE,06013,4,-121.95121244528309,37.92341874155632,04/20/20 - 04/26/20
CA,06013,4,-121.95121244528309,37.92341874155632,04/20/20 - 04/26/20
MX,06013,8,-121.95121244528309,37.92341874155632,04/20/20 - 04/26/20
AE,08041,4,-104.525584561626,38.83208909477597,04/20/20 - 04/26/20
CA,08041,8,-104.525584561626,38.83208909477597,04/20/20 - 04/26/20
JP,08041,4,-104.525584561626,38.83208909477597,04/20/20 - 04/26/20
MX,08041,4,-104.525584561626,38.83208909477597,04/20/20 - 04/26/20
NG,08041,20,-104.525584561626,38.83208909477597,04/20/20 - 04/26/20
AE,12057,26,-82.34692049560704,27.906229028948662,04/20/20 - 04/26/20
AU,12057,4,-82.34692049560704,27.906229028948662,04/20/20 - 04/26/20
BD,12057,4,-82.34692049560704,27.906229028948662,04/20/20 - 04/26/20
BS,12057,5,-82.34692049560704,27.906229028948662,04/20/20 - 04/26/20
CA,12057,8,-82.34692049560704,27.906229028948662,04/20/20 - 04/26/20
CO,12057,8,-82.34692049560704,27.906229028948662,04/20/20 - 04/26/20
JO,12057,4,-82.34692049560704,27.906229028948662,04/20/20 - 04/26/20
MX,12057,26,-82.34692049560704,27.906229028948662,04/20/20 - 04/26/20
NG,12057,6,-82.34692049560704,27.906229028948662,04/20/20 - 04/26/20
AE,12103,4,-82.73955394382097,27.90267619724413,04/20/20 - 04/26/20
AR,12103,4,-82.73955394382097,27.90267619724413,04/20/20 - 04/26/20
BR,12103,13,-82.73955394382097,27.90267619724413,04/20/20 - 04/26/20
CA,12103,4,-82.73955394382097,27.90267619724413,04/20/20 - 04/26/20
DO,12103,4,-82.73955394382097,27.90267619724413,04/20/20 - 04/26/20
MX,12103,12,-82.73955394382097,27.90267619724413,04/20/20 - 04/26/20
TH,12103,12,-82.73955394382097,27.90267619724413,04/20/20 - 04/26/20
TW,12103,4,-82.73955394382097,27.90267619724413,04/20/20 - 04/26/20
AE,17031,80,-87.64616599860602,41.89542023886782,04/20/20 - 04/26/20
AU,17031,8,-87.64616599860602,41.89542023886782,04/20/20 - 04/26/20
