geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
AR,04013,12,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
AU,04013,76,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
BR,04013,83,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
BZ,04013,16,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
CA,04013,2243,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
CL,04013,20,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
CN,04013,18,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
CO,04013,37,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
CR,04013,20,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
DO,04013,75,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
GD,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
GT,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
ID,04013,33,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
IL,04013,12,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
IN,04013,12,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
JM,04013,8,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
JP,04013,33,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
KE,04013,16,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
KG,04013,9,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
KR,04013,16,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
MR,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
MX,04013,1686,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
MY,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
NG,04013,20,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
PE,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
PH,04013,16,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
QA,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
RS,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
SA,04013,16,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
TH,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
UA,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
UY,04013,29,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
VE,04013,4,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
VN,04013,12,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
ZA,04013,8,-112.49128245766258,33.34882943568081,03/09/20 - 03/15/20
AE,06037,28,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
AL,06037,4,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
AM,06037,12,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
AR,06037,279,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
AU,06037,1258,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
BB,06037,4,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
BD,06037,24,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
BN,06037,24,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
BO,06037,8,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
BR,06037,761,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
BZ,06037,8,-118.26101696970831,34.19800147820897,03/09/20 - 03/15/20
