geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,06037,8,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
AR,06037,12,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
AU,06037,16,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
BR,06037,20,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
BS,06037,4,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
BY,06037,4,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
CA,06037,169,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
CL,06037,8,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
CN,06037,16,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
CO,06037,17,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
CR,06037,36,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
DO,06037,4,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
EG,06037,8,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
GT,06037,8,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
ID,06037,16,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
IL,06037,4,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
IN,06037,12,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
IQ,06037,4,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
JP,06037,26,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
KR,06037,9,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
MA,06037,12,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
MX,06037,516,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
MY,06037,4,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
NG,06037,25,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
NI,06037,4,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
NZ,06037,9,-118.26101696970831,34.19800147820897,03/30/20 - 04/05/20
