geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,06013,4,-121.95121244528309,37.92341874155632,04/06/20 - 04/12/20
CA,06013,8,-121.95121244528309,37.92341874155632,04/06/20 - 04/12/20
MX,06013,8,-121.95121244528309,37.92341874155632,04/06/20 - 04/12/20
AE,06037,4,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
AM,06037,12,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
AR,06037,8,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
AU,06037,16,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
BD,06037,4,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
BO,06037,8,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
BR,06037,28,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
CA,06037,119,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
CN,06037,4,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
CO,06037,8,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
CR,06037,16,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
DO,06037,29,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
FJ,06037,9,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
GT,06037,4,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
ID,06037,12,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
IL,06037,4,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
IN,06037,12,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
KR,06037,40,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
MX,06037,410,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
NG,06037,27,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
NZ,06037,4,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
PH,06037,12,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
PK,06037,8,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
RU,06037,19,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
SG,06037,12,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
TH,06037,8,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
TW,06037,8,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
TZ,06037,16,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
UY,06037,8,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
XK,06037,4,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
ZA,06037,8,-118.26101696970831,34.19800147820897,04/06/20 - 04/12/20
AE,06073,4,-116.77020744456195,33.028203198952994,04/06/20 - 04/12/20
BR,06073,4,-116.77020744456195,33.028203198952994,04/06/20 - 04/12/20
CA,06073,24,-116.77020744456195,33.028203198952994,04/06/20 - 04/12/20
CR,06073,4,-116.77020744456195,33.028203198952994,04/06/20 - 04/12/20
MX,06073,7258,-116.77020744456195,33.028203198952994,04/06/20 - 04/12/20
PH,06073,8,-116.77020744456195,33.028203198952994,04/06/20 - 04/12/20
PK,06073,6,-116.77020744456195,33.028203198952994,04/06/20 - 04/12/20
UY,06073,8,-116.77020744456195,33.028203198952994,04/06/20 - 04/12/20
VN,06073,4,-116.77020744456195,33.028203198952994,04/06/20 - 04/12/20
ZA,06073,4,-116.77020744456195,33.028203198952994,04/06/20 - 04/12/20
AE,06075,8,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
AR,06075,4,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
AU,06075,4,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
BR,06075,24,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
CA,06075,37,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
CN,06075,12,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
CO,06075,21,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
EC,06075,8,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
GT,06075,4,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
ID,06075,32,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
IN,06075,18,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
IQ,06075,4,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
JP,06075,10,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
MX,06075,80,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
MY,06075,4,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
PE,06075,49,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
PH,06075,4,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
PK,06075,4,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
RU,06075,4,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
TH,06075,4,-122.69397561178859,37.75971500261605,04/06/20 - 04/12/20
AE,08001,4,-104.33780076055425,39.87364017145236,04/06/20 - 04/12/20
AR,08001,4,-104.33780076055425,39.87364017145236,04/06/20 - 04/12/20
CA,08001,26,-104.33780076055425,39.87364017145236,04/06/20 - 04/12/20
MX,08001,8,-104.33780076055425,39.87364017145236,04/06/20 - 04/12/20
AE,12103,12,-82.73955394382097,27.90267619724413,04/06/20 - 04/12/20
BD,12103,8,-82.73955394382097,27.90267619724413,04/06/20 - 04/12/20
BR,12103,13,-82.73955394382097,27.90267619724413,04/06/20 - 04/12/20
CA,12103,4,-82.73955394382097,27.90267619724413,04/06/20 - 04/12/20
MX,12103,4,-82.73955394382097,27.90267619724413,04/06/20 - 04/12/20
MY,12103,11,-82.73955394382097,27.90267619724413,04/06/20 - 04/12/20
TW,12103,17,-82.73955394382097,27.90267619724413,04/06/20 - 04/12/20
AE,13121,4,-84.46698701061382,33.790282597148796,04/06/20 - 04/12/20
BD,13121,4,-84.46698701061382,33.790282597148796,04/06/20 - 04/12/20
BR,13121,12,-84.46698701061382,33.790282597148796,04/06/20 - 04/12/20
CA,13121,29,-84.46698701061382,33.790282597148796,04/06/20 - 04/12/20
CO,13121,4,-84.46698701061382,33.790282597148796,04/06/20 - 04/12/20
ID,13121,9,-84.46698701061382,33.790282597148796,04/06/20 - 04/12/20
MX,13121,8,-84.46698701061382,33.790282597148796,04/06/20 - 04/12/20
MY,13121,4,-84.46698701061382,33.790282597148796,04/06/20 - 04/12/20
OM,13121,5,-84.46698701061382,33.790282597148796,04/06/20 - 04/12/20
QA,13121,4,-84.46698701061382,33.790282597148796,04/06/20 - 04/12/20
