geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04013,9,-112.49128245766258,33.34882943568081,05/04/20 - 05/10/20
BY,04013,5,-112.49128245766258,33.34882943568081,05/04/20 - 05/10/20
CA,04013,47,-112.49128245766258,33.34882943568081,05/04/20 - 05/10/20
EC,04013,8,-112.49128245766258,33.34882943568081,05/04/20 - 05/10/20
ID,04013,4,-112.49128245766258,33.34882943568081,05/04/20 - 05/10/20
JM,04013,8,-112.49128245766258,33.34882943568081,05/04/20 - 05/10/20
MX,04013,465,-112.49128245766258,33.34882943568081,05/04/20 - 05/10/20
NG,04013,24,-112.49128245766258,33.34882943568081,05/04/20 - 05/10/20
PK,04013,5,-112.49128245766258,33.34882943568081,05/04/20 - 05/10/20
TH,04013,4,-112.49128245766258,33.34882943568081,05/04/20 - 05/10/20
AE,06013,8,-121.95121244528309,37.92341874155632,05/04/20 - 05/10/20
KW,06013,4,-121.95121244528309,37.92341874155632,05/04/20 - 05/10/20
MA,06013,10,-121.95121244528309,37.92341874155632,05/04/20 - 05/10/20
MX,06013,24,-121.95121244528309,37.92341874155632,05/04/20 - 05/10/20
PH,06013,4,-121.95121244528309,37.92341874155632,05/04/20 - 05/10/20
AE,06037,4,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
AG,06037,4,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
AU,06037,25,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
BD,06037,4,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
BN,06037,4,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
BO,06037,4,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
BR,06037,44,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
CA,06037,94,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
CN,06037,12,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
CO,06037,11,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
CR,06037,8,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
EC,06037,4,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
EG,06037,4,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
GM,06037,4,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
GT,06037,12,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
ID,06037,40,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
IL,06037,8,-118.26101696970831,34.19800147820897,05/04/20 - 05/10/20
