geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04013,12,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
CA,04013,74,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
DO,04013,4,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
IL,04013,8,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
JP,04013,12,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
MX,04013,468,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
NG,04013,12,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
SG,04013,8,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
TH,04013,16,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
UA,04013,4,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
VN,04013,4,-112.49128245766258,33.34882943568081,05/25/20 - 05/31/20
AE,06019,4,-119.64931992072789,36.75817909995374,05/25/20 - 05/31/20
CA,06019,24,-119.64931992072789,36.75817909995374,05/25/20 - 05/31/20
MX,06019,66,-119.64931992072789,36.75817909995374,05/25/20 - 05/31/20
NG,06019,42,-119.64931992072789,36.75817909995374,05/25/20 - 05/31/20
PH,06019,4,-119.64931992072789,36.75817909995374,05/25/20 - 05/31/20
AE,06073,8,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
AF,06073,4,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
AU,06073,8,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
BR,06073,12,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
CA,06073,40,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
EC,06073,4,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
IL,06073,4,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
JP,06073,32,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
KW,06073,8,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
MA,06073,4,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
MX,06073,12722,-116.77020744456195,33.028203198952994,05/25/20 - 05/31/20
