geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,06,20,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
AM,06,12,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
AR,06,16,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
AU,06,31,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
BD,06,4,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
BO,06,12,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
BR,06,68,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
CA,06,1044,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
CN,06,16,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
CO,06,82,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
CR,06,29,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
CU,06,4,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
DO,06,29,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
EC,06,8,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
FJ,06,9,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
GH,06,4,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
GT,06,12,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
ID,06,53,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
IL,06,8,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
IN,06,34,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
IQ,06,4,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
JP,06,22,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
KR,06,48,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
LA,06,4,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
MX,06,10023,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
MY,06,4,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
NG,06,43,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
NZ,06,4,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
PE,06,49,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
PG,06,8,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
PH,06,48,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
PK,06,18,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
RU,06,27,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
SG,06,16,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
TH,06,16,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
TW,06,8,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
TZ,06,16,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
UA,06,4,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
UY,06,16,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
VN,06,4,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
XK,06,4,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
ZA,06,12,-119.6638458867405,37.21530826027419,04/06/20 - 04/12/20
AE,08,4,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
AR,08,8,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
CA,08,110,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
CO,08,42,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
EG,08,16,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
ID,08,4,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
KR,08,4,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
MX,08,76,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
NG,08,16,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
RU,08,8,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
SG,08,4,-105.5478211203382,38.99853159698931,04/06/20 - 04/12/20
AE,12,12,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
AR,12,37,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
BD,12,12,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
BH,12,4,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
BR,12,79,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
BS,12,49,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
BZ,12,4,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
CA,12,382,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
CL,12,15,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
CN,12,9,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
CO,12,114,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
CR,12,8,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
DO,12,8,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
EC,12,4,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
GD,12,5,-82.46641838867941,28.477058414990193,04/06/20 - 04/12/20
