geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,06,8,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
AR,06,51,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
AU,06,59,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
AZ,06,4,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
BD,06,8,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
BH,06,4,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
BI,06,4,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
BR,06,71,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
BS,06,4,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
CA,06,985,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
CL,06,12,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
CN,06,37,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
CO,06,104,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
CR,06,24,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
DO,06,8,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
DZ,06,4,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
EC,06,12,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
ET,06,4,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
GE,06,4,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
GH,06,13,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
GT,06,4,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
ID,06,40,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
IL,06,16,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
IN,06,12,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
IQ,06,10,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
JP,06,37,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
KR,06,24,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
KW,06,14,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
MX,06,13398,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
MY,06,16,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
NG,06,87,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
NI,06,22,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
NP,06,8,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
NZ,06,12,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
PA,06,4,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
PE,06,40,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
PH,06,60,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
PK,06,20,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
RU,06,4,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
SA,06,8,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
SG,06,27,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
SV,06,8,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
TH,06,33,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
TR,06,14,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
TW,06,20,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
TZ,06,8,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
UY,06,8,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
VN,06,28,-119.6638458867405,37.21530826027419,04/27/20 - 05/03/20
AE,12,12,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
AG,12,7,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
AR,12,44,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
AU,12,8,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
BB,12,4,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
BD,12,4,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
BO,12,4,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
BR,12,160,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
BS,12,50,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
CA,12,373,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
CL,12,28,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
CN,12,4,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
CO,12,165,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
CR,12,12,-82.46641838867941,28.477058414990193,04/27/20 - 05/03/20
