geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04,9,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
BY,04,5,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
CA,04,291,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
CR,04,4,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
EC,04,8,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
GH,04,4,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
ID,04,4,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
IQ,04,4,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
JM,04,8,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
JP,04,17,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
MD,04,8,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
MX,04,2138,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
NG,04,24,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
PK,04,5,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
TH,04,4,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
TR,04,4,-111.6644603390921,34.29309519459149,05/04/20 - 05/10/20
AE,06,24,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
AG,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
AM,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
AR,06,18,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
AU,06,33,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
BD,06,16,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
BN,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
BO,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
BR,06,110,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
CA,06,866,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
CL,06,8,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
CN,06,28,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
CO,06,115,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
CR,06,20,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
DJ,06,8,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
DZ,06,20,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
EC,06,8,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
EG,06,16,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
ET,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
GM,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
GT,06,12,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
HN,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
ID,06,60,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
IL,06,32,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
IN,06,25,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
IQ,06,9,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
IR,06,16,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
JO,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
JP,06,32,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
KR,06,33,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
KW,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
LB,06,8,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
MA,06,22,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
MD,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
MX,06,14863,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
MY,06,22,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
NG,06,70,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
NZ,06,25,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
PE,06,36,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
PH,06,88,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
PK,06,29,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
QA,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
RU,06,14,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
SA,06,16,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
SG,06,16,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
TH,06,17,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
TR,06,8,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
TW,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
TZ,06,12,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
UA,06,9,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
UY,06,48,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
VN,06,30,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
ZA,06,4,-119.6638458867405,37.21530826027419,05/04/20 - 05/10/20
AE,08,4,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
BR,08,8,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
BZ,08,12,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
CA,08,127,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
CO,08,28,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
EC,08,12,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
EG,08,4,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
GT,08,4,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
KR,08,4,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
MX,08,281,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
NG,08,4,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
PH,08,12,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
PK,08,8,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
RU,08,4,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
SA,08,4,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
TR,08,4,-105.5478211203382,38.99853159698931,05/04/20 - 05/10/20
AE,11,6,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
AU,11,4,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
BR,11,4,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
CN,11,9,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
GH,11,4,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
IR,11,4,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
JO,11,4,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
MX,11,16,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
NG,11,13,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
PE,11,4,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
QA,11,4,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
TZ,11,4,-77.0162909035438,38.90477388790585,05/04/20 - 05/10/20
AE,12,13,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
AF,12,25,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
AO,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
AR,12,16,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
AU,12,16,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
BD,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
BH,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
BR,12,379,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
BS,12,135,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
CA,12,355,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
CL,12,39,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
CO,12,181,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
CU,12,16,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
DO,12,77,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
GD,12,12,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
GH,12,12,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
GN,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
HN,12,20,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
HT,12,12,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
ID,12,8,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
IN,12,12,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
IR,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
JM,12,22,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
JP,12,22,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
KR,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
MA,12,12,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
MX,12,385,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
MY,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
NG,12,97,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
NI,12,38,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
NZ,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
PA,12,24,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
PE,12,140,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
PH,12,9,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
PK,12,26,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
PY,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
RU,12,12,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
SA,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
SG,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
SV,12,16,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
TH,12,8,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
TW,12,24,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
VE,12,4,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
VN,12,9,-82.46641838867941,28.477058414990193,05/04/20 - 05/10/20
AE,17,71,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
AG,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
AU,17,8,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
BD,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
BH,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
BR,17,16,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
BS,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
BZ,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
CA,17,839,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
CO,17,140,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
CR,17,8,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
DO,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
DZ,17,8,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
EC,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
GH,17,8,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
GT,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
HN,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
IN,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
IQ,17,14,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
JO,17,26,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
JP,17,20,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
KG,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
KH,17,8,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
KR,17,8,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
LC,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
MA,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
MD,17,20,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
MX,17,414,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
NG,17,32,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
PA,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
PE,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
PH,17,29,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
PK,17,30,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
QA,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
RU,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
SG,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
SY,17,5,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
TH,17,8,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
TR,17,8,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
TZ,17,4,-89.14863899339443,40.124200826969364,05/04/20 - 05/10/20
AE,22,16,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
AU,22,4,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
BR,22,4,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
CA,22,49,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
EG,22,4,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
IN,22,4,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
IO,22,26,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
MX,22,289,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
NG,22,4,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
PE,22,4,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
TW,22,4,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
ZM,22,4,-91.81423318426776,30.909072897746587,05/04/20 - 05/10/20
AE,26,12,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
AR,26,4,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
BS,26,4,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
CA,26,1019,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
CO,26,34,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
DO,26,8,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
ID,26,8,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
JM,26,8,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
JO,26,12,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
LC,26,4,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
MX,26,115,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
NA,26,4,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
PH,26,10,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
PK,26,4,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
SA,26,20,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
TH,26,8,-85.73095291151436,44.874773603554175,05/04/20 - 05/10/20
AE,27,4,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
BD,27,8,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
CA,27,464,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
CO,27,16,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
EG,27,4,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
IN,27,4,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
JP,27,4,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
KE,27,8,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
KW,27,8,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
MX,27,73,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
NG,27,4,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
SA,27,4,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
TZ,27,4,-94.19830560457335,46.3491103788664,05/04/20 - 05/10/20
AE,28,4,-89.6533594096457,32.712892273261986,05/04/20 - 05/10/20
CA,28,60,-89.6533594096457,32.712892273261986,05/04/20 - 05/10/20
EG,28,8,-89.6533594096457,32.712892273261986,05/04/20 - 05/10/20
MX,28,118,-89.6533594096457,32.712892273261986,05/04/20 - 05/10/20
VN,28,4,-89.6533594096457,32.712892273261986,05/04/20 - 05/10/20
