geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04,8,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
AF,04,20,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
AR,04,4,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
AU,04,4,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
CA,04,306,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
CL,04,12,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
CM,04,12,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
CN,04,4,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
DO,04,4,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
GT,04,4,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
ID,04,4,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
IQ,04,4,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
JP,04,32,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
KW,04,4,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
MX,04,2350,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
NG,04,16,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
NZ,04,25,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
PH,04,13,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
PK,04,4,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
SG,04,12,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
UA,04,8,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
VN,04,16,-111.6644603390921,34.29309519459149,05/18/20 - 05/24/20
AE,06,28,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
AF,06,24,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
AR,06,16,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
AU,06,48,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
BR,06,101,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
BY,06,12,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
BZ,06,12,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
CA,06,1077,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
CN,06,33,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
CO,06,82,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
CR,06,24,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
DJ,06,12,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
DO,06,4,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
EC,06,36,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
EG,06,20,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
FJ,06,20,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
GH,06,8,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
GM,06,4,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
GT,06,16,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
HN,06,12,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
HT,06,4,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
ID,06,67,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
IL,06,90,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
IN,06,20,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
IR,06,65,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
JO,06,20,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
JP,06,101,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
KR,06,12,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
KZ,06,4,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
MA,06,8,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
MM,06,12,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
MX,06,17051,-119.6638458867405,37.21530826027419,05/18/20 - 05/24/20
