geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,06,32,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
AF,06,16,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
AR,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
AU,06,264,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
BN,06,12,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
BO,06,12,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
BR,06,120,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
BS,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
CA,06,1400,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
CL,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
CM,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
CN,06,56,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
CO,06,92,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
CR,06,68,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
DO,06,17,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
EC,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
EG,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
GH,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
GT,06,21,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
GY,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
HN,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
ID,06,155,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
IL,06,17,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
IN,06,40,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
IQ,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
IR,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
JE,06,5,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
JM,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
JP,06,147,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
KR,06,120,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
KW,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
LB,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
MA,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
MV,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
MX,06,12525,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
MY,06,40,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
NG,06,104,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
NI,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
NP,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
NZ,06,69,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
PA,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
PE,06,24,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
PH,06,92,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
PK,06,12,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
RU,06,142,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
SA,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
SG,06,17,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
SV,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
TH,06,8,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
TR,06,22,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
TW,06,56,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
TZ,06,20,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
UY,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
VE,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
VN,06,4,-119.6638458867405,37.21530826027419,03/23/20 - 03/29/20
AE,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
AR,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
AU,08,8,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
BR,08,8,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
CA,08,206,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
CO,08,46,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
DO,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
GE,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
ID,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
JP,08,9,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
KW,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
MX,08,182,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
MY,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
NG,08,13,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
PE,08,6,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
PK,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
SA,08,6,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
UY,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
VE,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
VN,08,4,-105.5478211203382,38.99853159698931,03/23/20 - 03/29/20
AE,09,4,-72.73825767764087,41.575164149895755,03/23/20 - 03/29/20
AU,09,4,-72.73825767764087,41.575164149895755,03/23/20 - 03/29/20
BR,09,4,-72.73825767764087,41.575164149895755,03/23/20 - 03/29/20
CA,09,153,-72.73825767764087,41.575164149895755,03/23/20 - 03/29/20
CR,09,4,-72.73825767764087,41.575164149895755,03/23/20 - 03/29/20
ET,09,4,-72.73825767764087,41.575164149895755,03/23/20 - 03/29/20
MX,09,8,-72.73825767764087,41.575164149895755,03/23/20 - 03/29/20
NG,09,8,-72.73825767764087,41.575164149895755,03/23/20 - 03/29/20
PK,09,4,-72.73825767764087,41.575164149895755,03/23/20 - 03/29/20
AE,11,4,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
AR,11,4,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
AU,11,4,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
BR,11,13,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
BY,11,5,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
CA,11,24,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
CO,11,6,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
FO,11,4,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
ID,11,12,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
IN,11,8,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
JM,11,4,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
JP,11,4,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
MX,11,12,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
NG,11,4,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
PE,11,4,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
TR,11,4,-77.0162909035438,38.90477388790585,03/23/20 - 03/29/20
AE,12,31,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
AG,12,23,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
AR,12,81,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
AU,12,17,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
BR,12,216,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
BS,12,32,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
BY,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
BZ,12,8,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
CA,12,1127,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
CL,12,21,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
CN,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
CO,12,170,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
CR,12,25,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
CU,12,12,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
DO,12,16,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
EC,12,12,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
GD,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
GH,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
GT,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
HN,12,18,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
HT,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
ID,12,122,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
IL,12,8,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
IN,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
IR,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
JM,12,8,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
JP,12,17,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
KR,12,44,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
MA,12,8,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
MD,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
MX,12,377,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
MY,12,12,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
NG,12,35,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
NI,12,14,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
NZ,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
PA,12,8,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
PE,12,30,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
PH,12,41,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
QA,12,12,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
RU,12,12,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
SR,12,9,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
SV,12,6,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
TH,12,6,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
TM,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
TR,12,20,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
TT,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
TW,12,33,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
UA,12,4,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
VE,12,12,-82.46641838867941,28.477058414990193,03/23/20 - 03/29/20
AE,13,16,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
BR,13,27,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
BS,13,8,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
CA,13,518,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
CL,13,4,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
CR,13,9,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
EC,13,5,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
HN,13,4,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
ID,13,12,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
IN,13,4,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
JM,13,4,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
JP,13,8,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
KR,13,24,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
MX,13,379,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
MY,13,4,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
NG,13,12,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
NP,13,4,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
PH,13,4,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
QA,13,4,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
SA,13,4,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
VN,13,4,-83.42714021377525,32.63861711465618,03/23/20 - 03/29/20
AE,17,114,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
AU,17,8,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
BR,17,55,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
BS,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
BY,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
CA,17,1177,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
CN,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
CO,17,103,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
DO,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
GH,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
IL,17,8,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
IN,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
JM,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
JP,17,23,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
KE,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
KH,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
KR,17,16,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
LB,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
MX,17,523,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
MY,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
NG,17,12,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
PH,17,8,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
QA,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
SG,17,5,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
SO,17,8,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
TH,17,8,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
TW,17,19,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
TZ,17,16,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
UA,17,4,-89.14863899339443,40.124200826969364,03/23/20 - 03/29/20
AE,18,4,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
AR,18,4,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
CA,18,1073,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
CO,18,13,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
ID,18,10,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
IN,18,4,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
JP,18,8,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
MA,18,4,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
MX,18,220,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
NG,18,8,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
PH,18,4,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
RU,18,4,-86.28183838774677,39.919869617318085,03/23/20 - 03/29/20
AE,22,9,-91.81423318426776,30.909072897746587,03/23/20 - 03/29/20
AR,22,4,-91.81423318426776,30.909072897746587,03/23/20 - 03/29/20
AU,22,4,-91.81423318426776,30.909072897746587,03/23/20 - 03/29/20
BH,22,4,-91.81423318426776,30.909072897746587,03/23/20 - 03/29/20
BR,22,4,-91.81423318426776,30.909072897746587,03/23/20 - 03/29/20
BS,22,4,-91.81423318426776,30.909072897746587,03/23/20 - 03/29/20
CA,22,67,-91.81423318426776,30.909072897746587,03/23/20 - 03/29/20
CN,22,4,-91.81423318426776,30.909072897746587,03/23/20 - 03/29/20
