orig_country,dest_state,visitor_flows,state_lng,state_lat,date_range
BZ,12,50,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
CA,12,15595,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
CL,12,928,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
CN,12,110,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
CO,12,5020,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
CR,12,2287,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
CU,12,188,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
DM,12,33,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
DO,12,1783,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
DZ,12,28,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
EC,12,1047,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
EG,12,79,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
GD,12,72,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
GH,12,20,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
GT,12,591,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
GY,12,32,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
HN,12,958,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
HT,12,338,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
ID,12,164,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
IL,12,652,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
IN,12,64,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
IQ,12,38,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
IR,12,4,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
JM,12,479,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
JO,12,32,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
JP,12,285,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
KE,12,28,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
KN,12,23,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
KR,12,174,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
KW,12,77,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
KZ,12,46,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
LA,12,4,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
LB,12,12,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
LC,12,24,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
MA,12,82,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
MD,12,53,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
ME,12,28,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
MK,12,4,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
MM,12,12,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
MU,12,12,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
MV,12,8,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
MW,12,12,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
MX,12,10916,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
MY,12,112,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
MZ,12,4,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
NA,12,12,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
NG,12,114,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
NI,12,347,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
NP,12,4,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
NZ,12,313,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
OM,12,34,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
PA,12,1195,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
PE,12,1393,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
PH,12,240,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
PK,12,111,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
PS,12,36,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
PY,12,153,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
QA,12,60,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
RS,12,99,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
RU,12,489,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
SA,12,408,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
SG,12,68,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
SR,12,32,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
SV,12,527,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
TH,12,86,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
TR,12,80,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
TT,12,919,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
TW,12,61,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
TZ,12,28,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
UA,12,424,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
UG,12,36,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
UY,12,324,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
UZ,12,30,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
VC,12,23,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
VE,12,2426,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
VN,12,40,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
XK,12,4,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
ZA,12,779,-82.46641838867941,28.477058414990193,01/06/20 - 01/12/20
AE,13,61,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
AF,13,34,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
AG,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
AL,13,5,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
AR,13,103,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
AU,13,239,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
BB,13,72,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
BD,13,13,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
BO,13,6,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
BR,13,617,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
BS,13,73,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
BZ,13,24,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
CA,13,1388,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
CF,13,8,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
CL,13,88,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
CN,13,56,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
CO,13,242,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
CR,13,66,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
CU,13,12,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
DJ,13,16,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
DM,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
DO,13,184,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
EC,13,51,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
EG,13,21,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
ET,13,32,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
GM,13,5,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
GT,13,54,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
HN,13,45,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
HT,13,13,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
ID,13,16,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
IL,13,82,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
IN,13,59,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
IQ,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
IR,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
JM,13,51,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
JO,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
JP,13,94,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
KG,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
KI,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
KR,13,153,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
KW,13,26,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
KZ,13,5,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
LB,13,16,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
MA,13,20,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
MD,13,18,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
ML,13,9,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
MM,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
MX,13,1400,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
NG,13,97,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
NI,13,17,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
NP,13,12,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
NZ,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
OM,13,8,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
PA,13,8,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
PE,13,74,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
PH,13,83,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
PK,13,17,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
PS,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
QA,13,42,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
RS,13,29,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
RU,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
SA,13,73,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
SG,13,36,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
SL,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
SR,13,4,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
SV,13,57,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
TH,13,29,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
TR,13,69,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
TT,13,20,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
TW,13,22,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
TZ,13,5,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
UA,13,38,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
UY,13,28,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
VE,13,42,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
VN,13,133,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
ZA,13,147,-83.42714021377525,32.63861711465618,01/06/20 - 01/12/20
AE,15,8,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
AR,15,107,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
AU,15,5220,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
BH,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
BO,15,16,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
BR,15,385,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
CA,15,4234,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
CL,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
CN,15,57,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
CO,15,92,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
CR,15,20,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
DO,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
GH,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
GT,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
HN,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
ID,15,20,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
IL,15,76,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
JP,15,7201,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
KH,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
KR,15,2092,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
KW,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
LK,15,23,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
MH,15,8,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
MN,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
MX,15,355,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
MY,15,27,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
NG,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
NZ,15,558,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
PE,15,36,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
PH,15,161,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
RU,15,98,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
SA,15,8,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
SG,15,60,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
TH,15,104,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
TO,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
TW,15,156,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
UA,15,4,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
VN,15,32,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
ZA,15,12,-158.1099738068461,20.995111199008356,01/06/20 - 01/12/20
AE,17,142,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
AF,17,6,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
AL,17,12,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
AR,17,44,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
AU,17,304,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
BB,17,16,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
BD,17,8,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
BF,17,8,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
BO,17,14,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
BR,17,578,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
BS,17,16,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
BZ,17,20,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
CA,17,1995,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
CL,17,28,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
CN,17,76,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
CO,17,185,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
CR,17,74,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
DO,17,100,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
DZ,17,4,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
EC,17,55,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
EG,17,58,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
GH,17,4,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
GT,17,64,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
HN,17,29,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
HT,17,4,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
ID,17,216,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
IL,17,79,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
IN,17,120,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
IQ,17,23,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
IR,17,20,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
JM,17,16,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
JO,17,58,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
JP,17,219,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
KG,17,54,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
KH,17,4,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
KR,17,122,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
KW,17,24,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
LA,17,20,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
LB,17,4,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
MA,17,16,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
MD,17,71,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
ME,17,20,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
MM,17,4,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
MN,17,14,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
MX,17,2778,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
NG,17,44,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
NZ,17,52,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
PA,17,42,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
PE,17,58,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
PH,17,94,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
PK,17,116,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
PS,17,29,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
PY,17,4,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
QA,17,12,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
RS,17,42,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
RU,17,70,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
SA,17,97,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
SG,17,58,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
SO,17,16,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
SV,17,20,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
TG,17,4,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
TH,17,81,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
TR,17,61,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
TT,17,7,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
TW,17,48,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
TZ,17,100,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
UA,17,103,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
UG,17,4,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
UZ,17,48,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
VC,17,8,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
VE,17,16,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
VN,17,56,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
ZA,17,81,-89.14863899339443,40.124200826969364,01/06/20 - 01/12/20
AE,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
AU,18,16,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
BB,18,37,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
BR,18,41,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
BS,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
CA,18,1009,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
CN,18,6,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
CO,18,18,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
CR,18,8,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
CU,18,61,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
DO,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
EC,18,18,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
GE,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
GT,18,8,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
GY,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
HN,18,8,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
ID,18,24,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
IL,18,25,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
IN,18,12,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
IQ,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
JP,18,20,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
KG,18,13,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
KR,18,16,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
KW,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
MA,18,12,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
MD,18,7,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
MX,18,348,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
NG,18,12,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
PA,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
PE,18,36,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
PH,18,8,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
PK,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
RU,18,8,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
SA,18,12,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
TH,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
TR,18,4,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
TW,18,8,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
UA,18,8,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
UZ,18,9,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
VN,18,8,-86.28183838774677,39.919869617318085,01/06/20 - 01/12/20
AE,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
AF,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
AR,22,48,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
AU,22,103,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
AZ,22,13,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
BD,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
BO,22,8,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
BR,22,97,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
BS,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
BZ,22,12,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
CA,22,549,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
CL,22,20,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
CN,22,25,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
CO,22,21,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
CR,22,8,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
DO,22,8,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
EC,22,16,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
GQ,22,9,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
GT,22,37,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
HN,22,122,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
ID,22,16,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
IL,22,74,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
IN,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
IQ,22,8,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
IR,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
JM,22,28,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
JO,22,8,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
JP,22,44,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
KR,22,8,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
KW,22,5,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
KZ,22,24,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
MD,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
MX,22,770,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
NG,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
NZ,22,24,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
PA,22,5,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
PE,22,16,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
PH,22,17,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
PK,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
PS,22,16,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
QA,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
RS,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
SG,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
TT,22,4,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
VN,22,12,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
ZA,22,12,-91.81423318426776,30.909072897746587,01/06/20 - 01/12/20
AE,23,8,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
AU,23,4,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
BA,23,4,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
CA,23,482,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
CL,23,4,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
CO,23,5,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
DO,23,8,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
EC,23,4,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
IL,23,9,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
JP,23,4,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
MA,23,4,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
MX,23,12,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
NG,23,8,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
PK,23,4,-69.20275986278288,45.27432853102379,01/06/20 - 01/12/20
